index,Date_,Adj Close_ETH-USD,Close_ETH-USD,High_ETH-USD,Low_ETH-USD,Open_ETH-USD,Volume_ETH-USD
108,2021-04-19 00:00:00+00:00,2166.188720703125,2166.188720703125,2276.77685546875,2086.688720703125,2238.03271484375,34060654971
109,2021-04-20 00:00:00+00:00,2330.2109375,2330.2109375,2345.8349609375,2060.143798828125,2161.939453125,39433483315
110,2021-04-21 00:00:00+00:00,2364.751708984375,2364.751708984375,2467.20068359375,2238.366943359375,2331.16015625,38899067643
111,2021-04-22 00:00:00+00:00,2403.53515625,2403.53515625,2641.094970703125,2315.960205078125,2357.87109375,53575904724
112,2021-04-23 00:00:00+00:00,2363.586181640625,2363.586181640625,2439.537109375,2117.03955078125,2401.25634765625,55413933925
113,2021-04-24 00:00:00+00:00,2211.625732421875,2211.625732421875,2367.740966796875,2163.693115234375,2367.19921875,31854226936
114,2021-04-25 00:00:00+00:00,2316.0595703125,2316.0595703125,2354.086669921875,2172.51513671875,2214.413818359375,31814355546
115,2021-04-26 00:00:00+00:00,2534.481689453125,2534.481689453125,2536.33740234375,2308.315185546875,2319.47802734375,35208325408
116,2021-04-27 00:00:00+00:00,2662.865234375,2662.865234375,2676.392822265625,2485.375,2534.03125,32275969215
117,2021-04-28 00:00:00+00:00,2746.380126953125,2746.380126953125,2757.477294921875,2564.08154296875,2664.685546875,34269031076
118,2021-04-29 00:00:00+00:00,2756.876953125,2756.876953125,2797.972412109375,2672.106689453125,2748.649658203125,32578127990
119,2021-04-30 00:00:00+00:00,2773.20703125,2773.20703125,2796.054931640625,2728.169921875,2757.734130859375,29777179889
120,2021-05-01 00:00:00+00:00,2945.892822265625,2945.892822265625,2951.44091796875,2755.908447265625,2772.83837890625,28726205272
121,2021-05-02 00:00:00+00:00,2952.05615234375,2952.05615234375,2984.891845703125,2860.526123046875,2945.56005859375,28032013047
122,2021-05-03 00:00:00+00:00,3431.086181640625,3431.086181640625,3450.037841796875,2951.17578125,2951.17578125,49174290212
123,2021-05-04 00:00:00+00:00,3253.62939453125,3253.62939453125,3523.5859375,3180.74267578125,3431.131591796875,62402045158
124,2021-05-05 00:00:00+00:00,3522.783203125,3522.783203125,3541.462646484375,3213.1015625,3240.5546875,48334198383
125,2021-05-06 00:00:00+00:00,3490.88037109375,3490.88037109375,3598.89599609375,3386.239990234375,3524.930908203125,44300394788
126,2021-05-07 00:00:00+00:00,3484.72900390625,3484.72900390625,3573.2900390625,3370.261962890625,3490.105224609375,39607240515
127,2021-05-08 00:00:00+00:00,3902.647705078125,3902.647705078125,3950.1650390625,3453.7685546875,3481.988037109375,50208491286
128,2021-05-09 00:00:00+00:00,3928.8447265625,3928.8447265625,3981.259033203125,3743.989013671875,3911.463134765625,50568290278
129,2021-05-10 00:00:00+00:00,3952.2939453125,3952.2939453125,4197.47314453125,3684.45166015625,3924.413330078125,62691789007
130,2021-05-11 00:00:00+00:00,4168.701171875,4168.701171875,4178.208984375,3783.889404296875,3948.27197265625,52679737865
131,2021-05-12 00:00:00+00:00,3785.8486328125,3785.8486328125,4362.3505859375,3785.8486328125,4174.6357421875,69023382175
132,2021-05-13 00:00:00+00:00,3715.1484375,3715.1484375,4032.5634765625,3549.4072265625,3828.91845703125,78398214539
133,2021-05-14 00:00:00+00:00,4079.057373046875,4079.057373046875,4171.01708984375,3703.39990234375,3720.122314453125,48174271215
134,2021-05-15 00:00:00+00:00,3638.1220703125,3638.1220703125,4129.185546875,3638.1220703125,4075.95166015625,42422321751
135,2021-05-16 00:00:00+00:00,3587.506103515625,3587.506103515625,3878.89599609375,3350.95166015625,3641.830810546875,47359478734
136,2021-05-17 00:00:00+00:00,3282.397705078125,3282.397705078125,3587.765625,3129.0087890625,3581.343017578125,54061732774
137,2021-05-18 00:00:00+00:00,3380.070068359375,3380.070068359375,3562.465087890625,3246.404052734375,3276.872314453125,40416525218
138,2021-05-19 00:00:00+00:00,2460.67919921875,2460.67919921875,3437.935791015625,1952.460205078125,3382.6572265625,84482912776
139,2021-05-20 00:00:00+00:00,2784.294189453125,2784.294189453125,2993.145263671875,2170.22900390625,2439.638671875,67610826680
140,2021-05-21 00:00:00+00:00,2430.621337890625,2430.621337890625,2938.205078125,2113.34716796875,2772.34130859375,53774070802
141,2021-05-22 00:00:00+00:00,2295.70556640625,2295.70556640625,2483.983154296875,2168.124267578125,2436.0146484375,42089937660
142,2021-05-23 00:00:00+00:00,2109.579833984375,2109.579833984375,2384.41162109375,1737.46875,2298.3671875,56005721977
143,2021-05-24 00:00:00+00:00,2643.591064453125,2643.591064453125,2672.595703125,2090.6396484375,2099.93603515625,53697121740
144,2021-05-25 00:00:00+00:00,2706.62890625,2706.62890625,2750.534912109375,2394.35546875,2649.033203125,49558333256
145,2021-05-26 00:00:00+00:00,2888.69873046875,2888.69873046875,2911.735595703125,2652.094482421875,2707.052734375,42499766020
146,2021-05-27 00:00:00+00:00,2736.488525390625,2736.488525390625,2888.75244140625,2642.60791015625,2888.75244140625,33373635283
147,2021-05-28 00:00:00+00:00,2419.90625,2419.90625,2761.36328125,2336.361328125,2742.468994140625,39999114805
148,2021-05-29 00:00:00+00:00,2279.51416015625,2279.51416015625,2566.9384765625,2208.490966796875,2414.067138671875,33773720220
149,2021-05-30 00:00:00+00:00,2390.305419921875,2390.305419921875,2472.187744140625,2188.83447265625,2278.288818359375,25876619428
150,2021-05-31 00:00:00+00:00,2714.9453125,2714.9453125,2715.85498046875,2279.505126953125,2387.198486328125,31007383150
151,2021-06-01 00:00:00+00:00,2633.518310546875,2633.518310546875,2739.737548828125,2531.16064453125,2707.560546875,27363223090
152,2021-06-02 00:00:00+00:00,2706.125,2706.125,2801.392333984375,2555.4013671875,2634.4560546875,27723267359
153,2021-06-03 00:00:00+00:00,2855.12646484375,2855.12646484375,2891.2548828125,2667.684326171875,2708.376220703125,30038207402
154,2021-06-04 00:00:00+00:00,2688.195068359375,2688.195068359375,2857.16552734375,2562.637451171875,2857.16552734375,34173841611
155,2021-06-05 00:00:00+00:00,2630.576904296875,2630.576904296875,2817.48486328125,2558.233642578125,2691.619384765625,30496672724
156,2021-06-06 00:00:00+00:00,2715.0927734375,2715.0927734375,2743.441162109375,2616.162353515625,2629.748779296875,25311639414
157,2021-06-07 00:00:00+00:00,2590.26318359375,2590.26318359375,2845.18505859375,2583.9951171875,2713.04736328125,30600111277
158,2021-06-08 00:00:00+00:00,2517.438720703125,2517.438720703125,2620.84619140625,2315.546630859375,2594.602294921875,41909736778
159,2021-06-09 00:00:00+00:00,2608.26708984375,2608.26708984375,2625.070556640625,2412.19775390625,2510.19921875,36075832186
160,2021-06-10 00:00:00+00:00,2471.5185546875,2471.5185546875,2619.957763671875,2435.401611328125,2611.142578125,28753626390
161,2021-06-11 00:00:00+00:00,2353.768798828125,2353.768798828125,2495.414794921875,2326.86962890625,2472.85888671875,24832564195
162,2021-06-12 00:00:00+00:00,2372.484375,2372.484375,2447.227783203125,2265.758056640625,2354.752197265625,25724364410
163,2021-06-13 00:00:00+00:00,2508.3916015625,2508.3916015625,2547.367919921875,2312.64013671875,2372.690185546875,27092945370
164,2021-06-14 00:00:00+00:00,2537.89111328125,2537.89111328125,2606.432861328125,2469.38818359375,2508.7705078125,26964576331
165,2021-06-15 00:00:00+00:00,2610.936767578125,2610.936767578125,2639.229248046875,2515.153076171875,2587.7626953125,29005279219
166,2021-06-16 00:00:00+00:00,2367.66357421875,2367.66357421875,2554.62890625,2354.3505859375,2544.86474609375,24101926180
167,2021-06-17 00:00:00+00:00,2372.001953125,2372.001953125,2457.175537109375,2312.301513671875,2367.306396484375,21871633186
168,2021-06-18 00:00:00+00:00,2231.733154296875,2231.733154296875,2377.195068359375,2147.308349609375,2374.5869140625,22752818388
169,2021-06-19 00:00:00+00:00,2178.4990234375,2178.4990234375,2278.4150390625,2168.885009765625,2235.1591796875,18765854896
170,2021-06-20 00:00:00+00:00,2246.364501953125,2246.364501953125,2275.3828125,2049.962646484375,2171.337890625,22535930423
171,2021-06-21 00:00:00+00:00,1888.447509765625,1888.447509765625,2259.464111328125,1867.1854248046875,2245.31787109375,33745173825
172,2021-06-22 00:00:00+00:00,1874.9500732421875,1874.9500732421875,1993.1597900390625,1707.6005859375,1886.6676025390625,35547251725
173,2021-06-23 00:00:00+00:00,1989.736328125,1989.736328125,2043.5303955078125,1827.571533203125,1878.625,28408659206
174,2021-06-24 00:00:00+00:00,1988.456298828125,1988.456298828125,2032.33935546875,1887.4320068359375,1968.9573974609375,20272845769
175,2021-06-25 00:00:00+00:00,1813.21728515625,1813.21728515625,2017.759521484375,1794.400390625,1989.2158203125,22774334998
176,2021-06-26 00:00:00+00:00,1829.2392578125,1829.2392578125,1850.1798095703125,1719.5594482421875,1810.88427734375,20637542361
177,2021-06-27 00:00:00+00:00,1978.8946533203125,1978.8946533203125,1979.9581298828125,1811.245849609375,1830.9969482421875,19885474742
178,2021-06-28 00:00:00+00:00,2079.657470703125,2079.657470703125,2139.805419921875,1963.615478515625,1981.386474609375,25514602841
179,2021-06-29 00:00:00+00:00,2160.768310546875,2160.768310546875,2242.23876953125,2076.240234375,2083.44873046875,24815124419
180,2021-06-30 00:00:00+00:00,2274.547607421875,2274.547607421875,2282.989013671875,2090.7607421875,2164.21630859375,25828056268
181,2021-07-01 00:00:00+00:00,2113.60546875,2113.60546875,2274.3974609375,2081.0810546875,2274.3974609375,29061701793
182,2021-07-02 00:00:00+00:00,2150.040283203125,2150.040283203125,2155.596435546875,2021.8248291015625,2109.892578125,31796212554
183,2021-07-03 00:00:00+00:00,2226.1142578125,2226.1142578125,2237.567138671875,2117.590087890625,2150.8349609375,17433361641
184,2021-07-04 00:00:00+00:00,2321.72412109375,2321.72412109375,2384.286865234375,2190.837646484375,2226.55029296875,18787107473
185,2021-07-05 00:00:00+00:00,2198.58251953125,2198.58251953125,2321.9228515625,2163.04150390625,2321.9228515625,20103794829
186,2021-07-06 00:00:00+00:00,2324.679443359375,2324.679443359375,2346.294921875,2197.91943359375,2197.91943359375,20891861314
187,2021-07-07 00:00:00+00:00,2315.161865234375,2315.161865234375,2403.7734375,2298.02685546875,2323.20849609375,22398345285
188,2021-07-08 00:00:00+00:00,2120.0263671875,2120.0263671875,2324.0068359375,2089.414306640625,2317.94921875,23188123689
189,2021-07-09 00:00:00+00:00,2146.6923828125,2146.6923828125,2185.376220703125,2051.066650390625,2115.573974609375,23029574602
190,2021-07-10 00:00:00+00:00,2111.403564453125,2111.403564453125,2190.1240234375,2081.923583984375,2146.999755859375,17581542471
191,2021-07-11 00:00:00+00:00,2139.664794921875,2139.664794921875,2172.6533203125,2083.8037109375,2110.875732421875,14705386138
192,2021-07-12 00:00:00+00:00,2036.7210693359375,2036.7210693359375,2167.710205078125,2011.0189208984375,2140.5068359375,17768129077
193,2021-07-13 00:00:00+00:00,1940.083984375,1940.083984375,2040.693603515625,1922.577880859375,2034.098388671875,16621628658
194,2021-07-14 00:00:00+00:00,1994.331298828125,1994.331298828125,2015.107421875,1869.22314453125,1941.1678466796875,17342819679
195,2021-07-15 00:00:00+00:00,1911.1756591796875,1911.1756591796875,2037.7425537109375,1883.272216796875,1994.7120361328125,15688092552
196,2021-07-16 00:00:00+00:00,1880.3829345703125,1880.3829345703125,1959.6962890625,1853.59033203125,1916.598388671875,14884569147
197,2021-07-17 00:00:00+00:00,1898.8251953125,1898.8251953125,1917.597900390625,1855.5908203125,1876.88134765625,13364282076
198,2021-07-18 00:00:00+00:00,1895.5521240234375,1895.5521240234375,1988.33642578125,1883.0125732421875,1900.1943359375,13791868728
199,2021-07-19 00:00:00+00:00,1817.296630859375,1817.296630859375,1916.1180419921875,1807.909912109375,1893.0535888671875,14157735481
200,2021-07-20 00:00:00+00:00,1787.5107421875,1787.5107421875,1836.998046875,1722.05078125,1819.08203125,17368597636
201,2021-07-21 00:00:00+00:00,1990.9708251953125,1990.9708251953125,2025.680419921875,1759.0233154296875,1786.2762451171875,21253359756
202,2021-07-22 00:00:00+00:00,2025.2027587890625,2025.2027587890625,2044.116455078125,1954.2978515625,1994.8228759765625,17495480331
203,2021-07-23 00:00:00+00:00,2124.776611328125,2124.776611328125,2129.441162109375,2000.436279296875,2025.105712890625,16200392492
204,2021-07-24 00:00:00+00:00,2189.21875,2189.21875,2197.6494140625,2107.323486328125,2123.961181640625,16057446601
205,2021-07-25 00:00:00+00:00,2191.373779296875,2191.373779296875,2194.438232421875,2108.829833984375,2187.1455078125,14566483636
206,2021-07-26 00:00:00+00:00,2233.36669921875,2233.36669921875,2428.817138671875,2177.32958984375,2191.309814453125,29614324233
207,2021-07-27 00:00:00+00:00,2298.33349609375,2298.33349609375,2316.9501953125,2154.731201171875,2230.197021484375,23067480378
208,2021-07-28 00:00:00+00:00,2296.54541015625,2296.54541015625,2341.77783203125,2250.9140625,2302.081298828125,18991302378
209,2021-07-29 00:00:00+00:00,2380.956787109375,2380.956787109375,2396.451904296875,2273.40478515625,2299.011962890625,16313373113
210,2021-07-30 00:00:00+00:00,2466.96142578125,2466.96142578125,2469.704833984375,2322.337158203125,2382.545166015625,20212848934
211,2021-07-31 00:00:00+00:00,2536.2099609375,2536.2099609375,2551.1611328125,2423.816162109375,2461.57568359375,18001710283
212,2021-08-01 00:00:00+00:00,2561.85205078125,2561.85205078125,2695.429443359375,2520.931884765625,2530.462890625,22697987055
213,2021-08-02 00:00:00+00:00,2610.1533203125,2610.1533203125,2665.73095703125,2511.375244140625,2557.774658203125,22162754104
